type,year,month_name,month_num,month_end,town,gross,gross_count,retail,retail_count,use,use_count,past_gross,past_gross_count,past_retail,past_retail_count,past_use,past_use_count,update,time_frame
Meals and Rooms,2019,Nov,11,2019-11-30,DANVILLE,715836.7,16,458703.17,16,0.0,0,617350.12,15,476258.59,15,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,DERBY,21435609.87,56,7584664.98,53,104373.83333333334,26,22588198.58,62,7291901.24,58,102016.83333333334,27,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,ENOSBURG,5416364.32,39,1688167.63,39,0.0,0,5417874.55,38,1554765.76,38,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,ESSEX,36850672.88,168,12789096.53,163,475974.83333333326,34,46514987.97,168,12419487.96,162,162688.8333333334,39,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,FAIR HAVEN,5702297.98,34,1131170.41,32,0.0,0,5833978.68,34,1138546.85,32,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,HARDWICK,8177884.18,40,1454779.53,38,0.0,0,8432136.0,36,1409268.81,35,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,HARTLAND,668378.16,13,293347.68,13,0.0,0,1105742.54,14,349725.16,14,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,HIGHGATE,1764801.17,14,544427.67,12,0.0,0,1804317.24,14,507063.62,14,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,HYDE PARK,2376939.95,19,329099.39,18,0.0,0,2384423.87,19,320850.38,19,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,IRASBURG,0.0,0,0.0,0,0.0,0,683138.05,11,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,JERICHO,2269921.19,23,733743.97,23,0.0,0,2281653.45,20,713197.23,17,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,LUDLOW,6450279.01,41,3461780.42,41,0.0,0,6089096.64,39,3254594.77,39,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,MILTON,12428352.57,70,3377243.36,66,1073786.0000000033,17,13467826.01,70,3251447.85,66,891783.0000000003,17,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,MORRISTOWN,24369674.6,86,7087253.64,84,159466.83333333334,33,23290750.1,87,6863684.58,86,126716.16666666663,33,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,NEW HAVEN,10698781.16,23,574617.83,22,0.0,0,9420129.76,25,481661.16,23,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,ROCHESTER,1168356.48,13,173364.95,13,0.0,0,1407469.38,12,200849.27,11,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,ROCKINGHAM,7369401.76,40,1224949.15,38,0.0,0,6878696.42,42,1385888.95,41,55357.16666666663,11,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,RUTLAND,37969931.72,202,14702407.23,190,554380.9999999993,53,38938414.91,215,14859513.41,207,453701.166666667,58,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,RUTLAND TOWN,23086053.3,67,11032478.66,65,247905.1666666666,21,22623878.39,72,10707953.86,69,1032794.833333334,24,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,ST ALBANS TOWN,26185039.19,61,7996996.98,58,81202.16666666664,19,23147120.28,61,7750906.72,58,112582.00000000003,18,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,STOWE,12361745.78,100,6695283.38,97,1055125.6666666633,19,13441671.71,102,7160768.45,100,379640.333333333,20,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,SWANTON,10678292.22,48,1683502.02,44,0.0,0,11945664.91,49,1703768.56,47,18211.16666666667,11,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,WEATHERSFIELD,1274607.23,14,287714.68,14,0.0,0,1424944.15,13,314404.14,12,0.0,0,Final,Monthly
Meals and Rooms,2019,Nov,11,2019-11-30,WINHALL,852533.79,11,0.0,0,0.0,0,865762.77,11,547373.7,10,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,ALBURGH,1556442.32,13,331595.6,13,0.0,0,1166310.5,15,347258.49,15,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,CHARLOTTE,1046482.56,24,426589.05,19,0.0,0,1204266.06,22,396102.28,18,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,COLCHESTER,124697300.88,137,33936623.24,121,787976.4999999997,37,130252344.19,137,30109594.78,126,655483.9999999997,42,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,DANVILLE,481312.91,17,346886.38,17,0.0,0,621904.04,16,454519.0,16,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,DUMMERSTON,1272330.18,15,265892.59,12,0.0,0,1070063.38,14,229632.98,13,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,ESSEX,38506880.83,169,13613558.18,161,252048.16666666654,41,43481599.69,171,12236799.49,165,206215.3333333333,41,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,FAIRFAX,2889062.51,20,939068.29,20,0.0,0,2613291.11,20,877599.54,19,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,HINESBURG,7055257.14,34,1398719.93,30,0.0,0,4738127.03,32,1306518.06,31,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,IRASBURG,0.0,0,0.0,0,0.0,0,651449.97,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,JERICHO,2473360.31,20,843612.47,20,0.0,0,2450079.09,18,825108.31,17,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,KILLINGTON,11301175.67,37,9676651.51,35,0.0,0,12202461.06,31,10496785.26,30,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,LUDLOW,7707098.85,41,3831194.34,37,0.0,0,7341926.53,40,3831544.41,40,78939.00000000004,10,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MANCHESTER,21982857.89,140,9014747.75,133,461859.00000000006,27,23120551.13,140,9500705.63,136,356842.8333333333,36,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MENDON,2256900.68,11,424219.96,10,0.0,0,1705632.84,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MIDDLEBURY,35432108.95,127,9619601.55,124,106807.83333333333,32,31324722.81,116,8968341.41,113,191724.99999999965,34,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MILTON,15538873.51,72,3503632.82,68,392104.83333333366,18,14227894.3,72,3402645.52,67,1173429.5,20,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MONTPELIER,15564660.13,102,5859768.53,96,295048.8333333331,30,14691994.49,106,5879727.38,104,303526.49999999994,28,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,MORRISTOWN,27770209.9,90,8002712.54,88,206852.16666666663,32,24580469.28,89,7516562.38,89,287117.3333333335,34,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,NEW HAVEN,10732385.28,23,409474.45,20,0.0,0,9205200.59,24,461835.45,20,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,POULTNEY,1775097.73,29,530948.18,29,0.0,0,1718179.64,28,535151.66,27,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,RUTLAND TOWN,24714487.63,66,11331096.96,64,612545.6666666666,21,24649572.42,71,11789337.92,69,881268.3333333336,23,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,ST ALBANS,53178345.05,82,3604347.31,78,235262.83333333337,21,51479704.27,85,3621600.32,82,246132.83333333326,26,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,ST ALBANS TOWN,30473112.29,60,9481360.86,56,93549.16666666666,18,26104468.39,59,9302172.82,56,176857.50000000003,17,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,VERGENNES,7381521.88,40,1254690.25,36,161207.33333333334,11,10984273.39,41,1425069.06,35,457225.6666666667,12,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,WEATHERSFIELD,1359205.63,16,251483.38,15,0.0,0,1264741.86,14,265913.64,13,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,WILLIAMSTOWN,1375257.52,11,422491.29,11,0.0,0,1278158.24,13,407260.51,13,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,WINHALL,1332981.14,13,788691.65,11,0.0,0,1503915.38,12,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2019,Dec,12,2019-12-31,WINOOSKI,6650902.58,45,1541342.85,39,0.0,0,4262517.16,53,1437873.71,44,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,ALBURGH,1475452.63,12,276670.28,12,0.0,0,1494823.21,13,267216.62,13,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,BARRE TOWN,7201954.46,26,999099.39,24,0.0,0,6986938.9,28,1159604.91,24,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,BRISTOL,4216704.35,36,954326.74,32,0.0,0,4238791.67,34,988689.23,33,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,CHARLOTTE,780331.9,21,156476.9,16,0.0,0,819403.48,21,166962.83,15,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,DANVILLE,394756.26,15,307791.29,15,0.0,0,411004.13,12,334258.65,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,DERBY,19836232.75,56,5476391.41,52,94232.33333333333,26,21623650.06,61,5510910.63,54,102343.6666666667,28,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,DORSET,1479932.98,26,468244.74,23,0.0,0,3518168.78,24,2537827.47,24,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,DUMMERSTON,1082284.31,11,0.0,0,0.0,0,1076513.97,13,193204.99,10,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,EAST MONTPELIER,4001972.93,25,978293.91,23,0.0,0,4376802.19,24,890930.28,22,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,ESSEX,33261105.31,163,9863568.22,155,148553.5,37,38782789.75,165,9809166.91,159,229031.49999999965,42,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,FERRISBURGH,1468875.04,12,394928.17,12,0.0,0,1398966.36,13,444009.36,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,GEORGIA,976583.72,16,412007.57,15,0.0,0,1002791.5,12,476523.25,11,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,HARDWICK,7874667.81,37,1144370.48,35,0.0,0,6285668.12,36,1051277.67,35,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,HARTLAND,607987.74,15,292807.77,15,0.0,0,930282.01,15,368636.89,15,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,JERICHO,2128468.93,19,583513.99,18,0.0,0,2118389.15,18,588582.34,18,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,LONDONDERRY,2671049.64,27,1057912.06,26,0.0,0,2820433.67,24,1010196.41,23,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,LUDLOW,6885762.07,39,3181807.96,37,0.0,0,6518517.47,40,3189047.22,40,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,MANCHESTER,18867982.48,135,8620559.31,128,256756.83333333337,28,18516690.85,136,8168406.04,130,403333.0000000004,36,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,MIDDLEBURY,25587914.12,124,6885593.16,120,72656.99999999999,32,24028949.79,113,6226856.05,109,188356.66666666663,32,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,MILTON,11654304.12,63,2874097.79,58,14641.166666666664,18,12481973.97,71,2521995.9,67,14496.33333333334,15,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,MORETOWN,0.0,0,0.0,0,0.0,0,436900.27,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,NEW HAVEN,10948330.76,22,499087.85,21,0.0,0,9465461.72,22,277244.78,20,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,NEWBURY,2980820.85,12,191764.42,10,0.0,0,2919785.73,14,211090.63,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,NORWICH,7845713.11,17,660816.64,16,0.0,0,6392636.18,17,608671.31,17,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,RANDOLPH,6418842.15,52,1362981.94,49,58128.3333333333,13,6466423.54,51,1427103.18,47,112441.3333333334,13,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,RICHMOND,9403515.58,26,2675961.54,25,0.0,0,8374994.17,27,2056882.75,27,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,ROCKINGHAM,8042010.67,40,1014464.31,38,0.0,0,8431478.64,43,1031239.29,42,85130.6666666667,11,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,RUTLAND,36025604.91,201,12487287.99,191,728258.8333333334,53,37502155.18,211,12708988.3,202,634558.4999999994,57,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,SOUTH BURLINGTON,108311147.42,319,26427038.3,296,1207759.6666666667,122,110938660.15,325,25872580.03,304,1001087.9999999998,131,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,ST ALBANS,50013505.94,77,2705379.89,73,207383.6666666666,21,48113916.22,82,2449221.42,78,227104.00000000003,22,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,ST JOHNSBURY,19187278.41,103,5575018.84,100,69039.33333333337,37,16500383.63,102,5463252.24,99,147869.3333333334,37,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,SWANTON,10864885.35,47,1457543.35,42,0.0,0,11317980.69,47,1406149.48,44,25131.83333333333,10,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,THETFORD,1212269.87,15,414136.79,14,0.0,0,1334324.3,16,398375.16,16,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,VERGENNES,7078764.92,41,1036419.82,33,78278.66666666667,10,10991650.03,42,1155916.31,38,663860.333333334,13,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,VERNON,625830.75,11,272846.2,10,0.0,0,879116.76,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,WEST RUTLAND,3938669.73,21,658871.58,17,0.0,0,3248724.16,18,660537.45,16,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,WILLISTON,57625315.74,234,25721346.85,214,1404398.333333333,82,55093990.54,228,24411499.8,209,1119116.6666666667,87,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,WINOOSKI,5443251.78,46,1039763.87,38,94791.49999999997,10,3883304.94,48,1095802.83,40,0.0,0,Final,Monthly
Meals and Rooms,2020,Jan,1,2020-01-31,WOODSTOCK,6068012.89,56,1445884.03,51,0.0,0,6699193.72,56,1458198.53,53,90464.33333333333,12,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BARRE,41736250.93,151,8350082.52,141,251083.66666666704,31,38358973.46,154,8059536.4,146,230704.49999999977,33,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BARTON,16115404.62,36,924269.17,30,117754.99999999967,13,17086603.78,33,868099.88,28,31532.50000000003,13,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BRADFORD,6463198.15,26,1225627.79,23,55680.50000000002,14,5961708.65,23,1086573.68,21,91237.33333333337,14,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BRANDON,4155820.06,39,727047.11,36,0.0,0,6114464.11,41,766191.54,39,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BRATTLEBORO,35272839.44,188,5868519.95,173,192841.1666666666,47,35262651.5,183,5845323.15,168,233138.8333333333,53,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BRIGHTON,440071.98,14,192270.65,11,0.0,0,406656.25,14,188880.89,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,BURLINGTON,64457538.46,314,15631497.18,289,487560.16666666674,59,64014013.09,319,15433817.71,297,657542.1666666663,62,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,CLARENDON,4191335.25,25,964976.38,23,0.0,0,4080481.71,24,905210.72,24,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,COLCHESTER,109825123.09,125,28947356.71,112,769895.6666666664,38,109558656.32,127,26321364.89,115,633713.333333333,38,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,DORSET,3494980.48,25,2610528.25,23,0.0,0,1148683.37,21,382451.41,21,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,DOVER,7674123.93,29,7232062.04,28,0.0,0,6795988.75,32,6328196.55,31,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,FAIR HAVEN,5232725.31,33,1020773.78,32,0.0,0,5468131.92,35,960998.11,32,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,HARTFORD,27179676.88,116,5456894.9,109,154134.5,38,23075928.31,114,4902254.68,106,272320.6666666666,42,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,HARTLAND,930578.25,15,349778.35,15,0.0,0,567661.57,14,229502.59,14,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,JERICHO,2085715.68,19,567475.84,19,0.0,0,1869720.65,18,539967.04,18,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,KILLINGTON,12658372.51,33,11266538.19,30,0.0,0,10899308.54,32,9627673.45,29,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,MANCHESTER,16256906.91,139,5973652.75,132,238417.16666666663,30,16112230.37,140,5933691.15,134,269470.83333333326,33,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,MORRISTOWN,21407914.94,84,5757002.68,81,169198.6666666667,31,20224600.83,87,6028075.43,83,141831.50000000006,31,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,NEWBURY,3087558.81,11,169176.62,10,0.0,0,3013079.37,13,185174.04,11,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,NORTHFIELD,4926403.74,30,1030927.67,29,0.0,0,6764277.15,33,1199122.02,32,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,PITTSFORD,1678360.41,24,334097.92,23,0.0,0,1425642.1,23,301325.72,21,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,POULTNEY,1761950.65,27,488835.2,27,0.0,0,1633581.74,29,456570.53,27,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,RICHMOND,6050895.2,26,1152396.88,26,0.0,0,7580993.05,29,1514923.55,29,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,SHAFTSBURY,6394230.17,10,0.0,0,0.0,0,5912946.57,11,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,SPRINGFIELD,10530202.01,65,3885623.06,64,169037.3333333333,22,10323165.05,63,3626231.46,62,305854.83333333366,23,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,STOWE,23737155.69,103,15452152.79,101,138586.666666667,16,21384662.63,104,14167516.78,101,214159.1666666667,23,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,TROY,1719309.08,11,245707.45,11,0.0,0,1717596.64,12,243995.59,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,UNDERHILL,0.0,0,0.0,0,0.0,0,3476248.99,10,252200.84,10,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,VERGENNES,7359773.39,38,1132578.38,32,34843.166666666664,10,9788581.85,40,1070118.82,34,405361.3333333336,14,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,WEST RUTLAND,3246404.5,21,625630.29,18,0.0,0,3250944.6,21,646717.43,18,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,WESTMINSTER,7415348.52,19,463301.19,18,0.0,0,2892878.85,19,384334.62,18,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,WILLIAMSTOWN,1020644.17,10,323826.17,10,0.0,0,995522.67,10,282264.71,10,0.0,0,Final,Monthly
Meals and Rooms,2020,Feb,2,2020-02-29,WINHALL,1211455.72,13,668836.66,11,0.0,0,1142672.07,13,590819.02,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,ALBURGH,1254278.63,12,335175.25,12,0.0,0,1524870.94,13,320255.73,13,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,ARLINGTON,13399605.82,11,0.0,0,0.0,0,15623452.43,14,406887.53,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,BARRE TOWN,7547889.35,26,1032278.01,23,0.0,0,9069534.38,28,941864.89,25,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,BENNINGTON,35683256.79,156,11145664.85,146,160396.1666666667,34,41756061.71,160,10587037.8,153,125346.5,43,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,BRADFORD,7024419.53,27,1435355.15,25,71719.49999999997,17,6451017.32,25,1219780.42,21,70882.83333333333,12,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,BRIGHTON,485000.14,12,221937.67,10,0.0,0,484668.46,14,208949.26,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,BRISTOL,5306536.34,38,1056343.72,34,0.0,0,4237430.84,35,1011807.41,35,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,CAMBRIDGE,2951758.94,35,1576695.27,35,0.0,0,4402427.83,35,2778190.51,35,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,COLCHESTER,110320104.63,120,27648830.26,110,578176.8333333335,37,116736392.91,128,26011963.15,113,2753511.666666667,42,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,CRAFTSBURY,578106.39,11,408580.27,11,0.0,0,370435.79,13,183445.94,13,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,FERRISBURGH,1376712.93,13,484839.36,12,0.0,0,1505908.09,13,494195.54,13,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,GEORGIA,1025033.47,14,422260.91,14,0.0,0,904315.63,14,427870.06,13,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,HARTLAND,618432.65,15,296653.19,14,0.0,0,708894.79,15,337541.36,15,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,HINESBURG,4905005.89,32,1251547.34,28,0.0,0,6463332.39,34,1045713.59,29,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,JERICHO,2567178.44,20,755767.65,20,0.0,0,2115291.14,18,611617.35,16,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,MIDDLEBURY,28666226.01,119,7161313.19,115,137249.5,29,28498995.63,117,6517559.33,115,216255.50000000035,34,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,MILTON,12383068.97,61,2948092.43,55,18764.999999999996,16,12358641.05,70,2810688.89,63,21235.000000000007,17,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,MORETOWN,0.0,0,0.0,0,0.0,0,358881.43,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,MORRISTOWN,21904824.83,84,6348863.55,80,136607.99999999997,27,20232959.74,91,6357791.16,87,313178.3333333333,30,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,PITTSFORD,1945465.17,23,391171.74,21,0.0,0,2874491.86,20,387043.83,19,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,PLAINFIELD,0.0,0,0.0,0,0.0,0,257765.82,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,RICHFORD,5444361.81,14,312306.91,11,0.0,0,4642675.53,15,269185.78,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,ROCHESTER,969757.7,10,0.0,0,0.0,0,1226191.42,11,148488.99,10,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,ROYALTON,4951727.96,21,822292.43,19,0.0,0,4011610.56,22,918214.9,21,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,RUTLAND,33033013.19,194,11344046.55,187,532383.0000000007,49,36398701.9,213,12529731.57,201,821595.5000000003,57,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,SHAFTSBURY,7586860.44,11,0.0,0,0.0,0,8082374.24,11,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,SPRINGFIELD,10510099.12,65,4090664.44,64,63535.16666666666,22,9804226.49,63,3650215.78,62,69746.33333333337,21,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,UNDERHILL,2050681.02,10,0.0,0,0.0,0,1759565.1,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,VERGENNES,8724905.67,41,1215793.91,33,126170.83333333337,11,12776598.23,40,1178619.66,37,199480.5,12,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,VERNON,535271.33,11,315465.18,10,0.0,0,1258028.46,10,0.0,0,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,WATERBURY,8416206.74,65,2915335.02,65,14306.0,11,6832343.64,69,2447213.22,69,256160.33333333334,12,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,WILLISTON,58994306.56,234,26070694.05,211,781024.1666666659,76,57046613.29,232,26966359.11,214,1416282.8333333342,86,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,WINHALL,865903.38,12,0.0,0,0.0,0,941367.11,13,515733.32,10,0.0,0,Final,Monthly
Meals and Rooms,2020,Mar,3,2020-03-31,WOODSTOCK,4590483.39,51,1179845.53,47,0.0,0,5811223.65,56,1407547.24,50,73691.33333333334,12,Final,Monthly
Meals and Rooms,2020,Apr,4,2020-04-30,BRADFORD,5252141.46,24,1241858.97,22,30918.16666666667,12,6453905.2,24,1349949.7,22,103401.66666666673,15,Final,Monthly
Meals and Rooms,2020,Apr,4,2020-04-30,BRIGHTON,491776.18,12,214055.44,10,0.0,0,426979.01,13,184134.71,12,0.0,0,Final,Monthly
Meals and Rooms,2020,Apr,4,2020-04-30,BRISTOL,3666344.13,35,1187298.25,34,0.0,0,4602368.5,37,1228214.23,37,0.0,0,Final,Monthly
